# m:d:h:z:t:tau:AbsStray_h:Stray_h:AbsTotField:TotField:ConvergeEd:ConvergPhi:NumOfPeriodsInX:IntegrPrecision:GrapheneWidth:GrapheneOffset:AverRho:rho0:l_phi:l_i:l_star:Ms:Hstray_sat
0.78	1.0857e-06	0.718461	9.7e-07	1.7e-06 1e-08	0.075716	0.00131719	0.719778	0.719778	1e-07    1e-05	2	1e-08	1e-05	0	625.024  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.865	1.57927e-06	0.790782	9.7e-07	1.7e-06 1e-08	0.045201	0.00141738	0.7922	0.7922	1e-07    1e-05	2	1e-08	1e-05	0	624.987  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.95	3.69881e-06	0.85323	9.7e-07	1.7e-06 1e-08	0.0310054	-0.000794482	0.852436	0.852436	1e-07    1e-05	2	1e-08	1e-05	0	624.961  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
# m:d:h:z:t:tau:AbsStray_h:Stray_h:AbsTotField:TotField:ConvergeEd:ConvergPhi:NumOfPeriodsInX:IntegrPrecision:GrapheneWidth:GrapheneOffset:AverRho:rho0:l_phi:l_i:l_star:Ms:Hstray_sat
0	5.00562e-07	2.65713e-18	1e-06	1.7e-06 1e-08	0.0513443	-0.000300827	0.0513443	-0.000300827	1e-07    1e-05	2	1e-08	1e-05	0	626.718  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.01	5.00594e-07	0.0093501	1e-06	1.7e-06 1e-08	0.0514287	-0.000304814	0.0638508	0.00904528	1e-07    1e-05	2	1e-08	1e-05	0	626.722  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.02	5.00693e-07	0.0187006	1e-06	1.7e-06 1e-08	0.0515931	-7.61306e-05	0.0618462	0.0186245	1e-07    1e-05	2	1e-08	1e-05	0	626.71  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.03	5.00942e-07	0.0280508	1e-06	1.7e-06 1e-08	0.0519123	-0.000165703	0.0644614	0.0278851	1e-07    1e-05	2	1e-08	1e-05	0	626.702  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.04	5.0116e-07	0.0374008	1e-06	1.7e-06 1e-08	0.052128	-0.000207851	0.0668532	0.037193	1e-07    1e-05	2	1e-08	1e-05	0	626.686  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.05	5.01624e-07	0.0467494	1e-06	1.7e-06 1e-08	0.0630693	-0.000296006	0.0740701	0.0464534	1e-07    1e-05	2	1e-08	1e-05	0	626.696  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.06	5.02077e-07	0.0560985	1e-06	1.7e-06 1e-08	0.0625968	-0.000379031	0.0765209	0.0557195	1e-07    1e-05	2	1e-08	1e-05	0	626.656  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.07	5.02553e-07	0.0654478	1e-06	1.7e-06 1e-08	0.0618041	-0.000461839	0.079301	0.064986	1e-07    1e-05	2	1e-08	1e-05	0	626.633  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.08	5.03145e-07	0.0747959	1e-06	1.7e-06 1e-08	0.0612626	-0.000558099	0.0819313	0.0742378	1e-07    1e-05	2	1e-08	1e-05	0	626.597  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
0.09	5.0386e-07	0.0841427	1e-06	1.7e-06 1e-08	0.0587245	-0.000661704	0.0869232	0.083481	1e-07    1e-05	2	1e-08	1e-05	0	626.558  627.32  2.2e-07  3.58e-07  2e-09	1800  1800
